PSG,KOG,1,4/22/2022,2:30:00 PM,AIC2022Thailand,Thailand,Omen,Veres,Krixi,Thorne,Alice,21:44,Tachi,TheJoker,Liliana,Nakroth,Amily,Florentino,Mina,Aoi,Roxie,1,Baldum,Xeniel,Lorion,Aya,B,Getsrch
PSG,KOG,1,4/22/2022,2:30:00 PM,AIC2022Thailand,Thailand,Superman,Aoi,Iggy,Elsu,Baldum,12:47,Roxie,Laville,Raz,Zuka,Yena,Omen,Volkath,Payna,Riktor,2,Keera,Eland'orr,Lorion,Aya,B,NorNun
PSG,KOG,2,4/22/2022,2:30:00 PM,AIC2022Thailand,Thailand,Roxie,Violet,Liliana,Riktor,Ormarr,09:55,Baldum,Capheny,Lorion,Keera,LuBu,Aya,Omen,Superman,Aoi,3,Nakroth,Thane,Mina,Florentino,R,PuPu
PSG,KOG,1,4/22/2022,2:30:00 PM,AIC2022Thailand,Thailand,Yena,Nakroth,Ilumia,TheJoker,Xeniel,24:16,Lumburr,Elsu,Preyta,Tulen,WonderWoman,Aya,Omen,Alice,Skud,4,Yue,Florentino,Capheny,Lorion,R,Getsrch
VCF,PSG,1,4/23/2022,12:00:00 PM,AIC2022Thailand,Thailand,Riktor,Zill,Krixi,Thorne,Xeniel,34:08,Baldum,Capheny,Iggy,Kriknak,Roxie,Aya,Lorion,Skud,Aoi,1,Volkath,Tel'Annas,Payna,Omen,R,Pichu
VCF,PSG,1,4/23/2022,12:00:00 PM,AIC2022Thailand,Thailand,Yena,Errol,Lorion,Capheny,Thane,13:19,Mina,Tel'Annas,Krixi,Eland'orr,Riktor,Omen,Arum,Zip,Tachi,2,Kriknak,Aoi,Aya,Payna,B,Pichu
VCF,PSG,1,4/23/2022,12:00:00 PM,AIC2022Thailand,Thailand,Skud,Eland'orr,Iggy,Elsu,Tachi,10:58,Payna,Laville,Lorion,LuBu,Superman,Aya,Omen,Nakroth,Volkath,3,Veres,Alice,Mina,Florentino,R,TAOZ
eA,VCF,1,4/22/2022,12:00:00 PM,AIC2022Thailand,Thailand,Yena,Nakroth,Krixi,Capheny,Thane,17:37,Baldum,Tel'Annas,Liliana,LuBu,Riktor,Omen,Iggy,Keera,WonderWoman,1,Xeniel,Payna,Lorion,Aya,B,Ligky
eA,VCF,2,4/22/2022,12:00:00 PM,AIC2022Thailand,Thailand,Airi,Volkath,Lorion,TheJoker,Arthur,20:51,Arum,Elsu,Iggy,Sinestrea,Skud,Florentino,Mina,Keera,Eland'orr,2,Hayate,Laville,Omen,Aya,B,NBank
eA,VCF,2,4/22/2022,12:00:00 PM,AIC2022Thailand,Thailand,Ryoma,Tulen,WonderWoman,Tel'Annas,Alice,09:52,Payna,Capheny,Krixi,Nakroth,Florentino,Aya,Lorion,Eland'orr,Aoi,3,Laville,Hayate,Iggy,Omen,R,TAOZ
eA,VCF,2,4/22/2022,12:00:00 PM,AIC2022Thailand,Thailand,Veres,Aoi,Liliana,Laville,Lumburr,17:49,Xeniel,Thorne,Ilumia,Zuka,Roxie,Aya,Lorion,Eland'orr,Yena,4,Skud,Florentino,Omen,Iggy,R,SRY
BRUTD,VCF,1,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Tachi,Aoi,Liliana,Wisp,Alice,16:03,Payna,Capheny,Lorion,Keera,Yena,Aya,Elsu,Volkath,Nakroth,1,Laville,Hayate,Iggy,Omen,R,Overfly
BRUTD,VCF,2,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Superman,Kriknak,Krixi,Laville,Ormarr,23:20,Xeniel,Thorne,Iggy,Nakroth,Florentino,Aya,Riktor,Zuka,Airi,2,Eland'orr,Volkath,Lorion,Omen,R,SRY
BRUTD,VCF,1,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Amily,Nakroth,Lorion,Elsu,Thane,16:06,Rouie,Laville,Krixi,Eland'orr,Zuka,Mina,Volkath,Roxie,Baldum,3,Wukong,Yena,Aya,Omen,B,NuNu
BRUTD,VCF,2,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Yena,Sinestrea,Iggy,Slimz,Arthur,12:22,Riktor,Hayate,Liliana,Tulen,Airi,Roxie,Mina,Aoi,Volkath,4,Eland'orr,Keera,Omen,Aya,B,NBank
BRUTD,VCF,2,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Riktor,Keera,Annette,TheJoker,Lumburr,32:10,Thane,Tel'Annas,Ilumia,Wukong,Roxie,Aya,Omen,Aoi,Skud,5,Tulen,Raz,Mina,Florentino,R,TAOZ
BRUTD,VCF,1,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Roxie,Eland'orr,Tulen,Violet,Baldum,16:32,Alice,Elsu,Yue,Ryoma,Skud,Aya,Omen,Aoi,Kriknak,6,Capheny,Thorne,Hayate,Florentino,R,NuNu
BRUTD,VCF,2,4/24/2022,5:00:00 PM,AIC2022Thailand,Thailand,Roxie,Nakroth,Lorion,Capheny,Tachi,13:03,Thane,Elsu,Iggy,Kriknak,Skud,Florentino,Mina,Eland'orr,Aoi,7,Hayate,Laville,Omen,Aya,B,QQ
KOG,eA,2,6-August-2022,15:00,RPL2022Winter,Thailand,Ryoma,Zuka,Liliana,Slimz,Ormarr,14:04,Thane,Hayate,Iggy,Aoi,Qi,Omen,Elsu,Eland'orr,Violet,1,Roxie,Skud,Yan,Aya,B
KOG,eA,1,6-August-2022,15:00,RPL2022Winter,Thailand,Qi,Yan,Lauriel,Laville,Xeniel,21:32,Arthur,TheJoker,Aya,Nakroth,Ryoma,Elsu,Murad,Eland'orr,Sinestrea,2,Florentino,Skud,Iggy,Omen,R
KOG,eA,2,6-August-2022,15:00,RPL2022Winter,Thailand,Superman,Tulen,Murad,Elsu,Roxie,11:47,Helen,Slimz,Liliana,Eland'orr,Zuka,Omen,Xeniel,Volkath,Riktor,3,Alice,Baldum,Iggy,Aya,B
KOG,eA,2,6-August-2022,15:00,RPL2022Winter,Thailand,Riktor,Eland'orr,Iggy,Violet,Baldum,16:44,Tachi,Capheny,Krixi,Yan,Murad,Elsu,Xeniel,Keera,Kriknak,4,Nakroth,Wukong,Aya,Omen,R
BRU,TLN,2,6-August-2022,18:00,RPL2022Winter,Thailand,Murad,Kriknak,Lorion,Capheny,Xeniel,16:21,Veres,Hayate,Krixi,Zuka,Qi,Omen,Roxie,Eland'orr,Yena,1,Aoi,Yan,Iggy,Aya,B
BRU,TLN,1,6-August-2022,18:00,RPL2022Winter,Thailand,Yan,Zuka,Tulen,Laville,Arthur,20:31,Thane,Elsu,Iggy,Aoi,Yena,Aya,Roxie,Skud,Eland'orr,2,Lumburr,Helen,Nakroth,Omen,R
BRU,TLN,1,6-August-2022,18:00,RPL2022Winter,Thailand,Yena,Aoi,Liliana,Thorne,Baldum,13:05,Tachi,Capheny,Raz,Nakroth,Airi,Aya,Roxie,Yan,Florentino,3,Skud,TheJoker,Hayate,Omen,R
BRU,TLN,1,6-August-2022,18:00,RPL2022Winter,Thailand,Roxie,Veres,Krixi,Hayate,Riktor,16:00,Zip,Celica,Tulen,Sinestrea,Ryoma,Omen,Yan,Murad,Keera,4,Skud,Qi,Elsu,Aya,B
KOG,GCT,2,7-August-2022,15:00,RPL2022Winter,Thailand,Ryoma,Keera,Aya,Capheny,Arthur,12:34,Tachi,TheJoker,Lorion,Eland'orr,Riktor,Omen,Lauriel,Xeniel,Baldum,1,Aoi,Butterfly,Hayate,Elsu,B
KOG,GCT,1,7-August-2022,15:00,RPL2022Winter,Thailand,Murad,Nakroth,Liliana,Violet,Xeniel,17:30,Veres,Hayate,Krixi,Yan,Qi,Elsu,Aya,Baldum,Roxie,2,Zuka,Aoi,Eland'orr,Omen,R
KOG,GCT,2,7-August-2022,15:00,RPL2022Winter,Thailand,Kil'Groth,Kriknak,Krixi,Laville,Roxie,13:57,Baldum,Thorne,Tulen,Keera,Skud,Omen,Aya,Murad,Florentino,3,Aoi,Eland'orr,Zuka,Elsu,B
KOG,GCT,1,7-August-2022,15:00,RPL2022Winter,Thailand,Skud,Yan,Iggy,Hayate,Thane,23:46,Roxie,Capheny,Liliana,Zuka,Murad,Aya,Elsu,Aoi,Laville,4,Qi,TheJoker,Eland'orr,Omen,R
KOG,GCT,1,7-August-2022,15:00,RPL2022Winter,Thailand,Florentino,LuBu,Zata,Thorne,Omen,17:49,Thane,Slimz,Iggy,Aoi,Wukong,Aya,Elsu,Yena,Airi,5,Zuka,TheJoker,Eland'orr,Tulen,B
TLN,BAC,2,7-August-2022,18:00,RPL2022Winter,Thailand,Yena,Zuka,Liliana,Laville,Chaugnar,15:06,Baldum,Violet,Krixi,Skud,Roxie,Omen,Yan,Murad,Eland'orr,1,Thane,Veres,Elsu,Aya,B
TLN,BAC,1,7-August-2022,18:00,RPL2022Winter,Thailand,Murad,Yan,Krixi,Capheny,Xeniel,16:55,Veres,Hayate,Annette,Zuka,Yena,Aya,Elsu,Nakroth,Aoi,2,Qi,Eland'orr,Roxie,Omen,R
TLN,BAC,2,7-August-2022,18:00,RPL2022Winter,Thailand,Riktor,Skud,Iggy,Thorne,Mina,17:08,Superman,TheJoker,Tulen,Tachi,Amily,Omen,Yan,Aoi,Nakroth,3,Roxie,Florentino,Elsu,Aya,B
TLN,BAC,2,7-August-2022,18:00,RPL2022Winter,Thailand,Amily,Ryoma,Annette,Celica,Veres,24:56,Xeniel,Capheny,Liliana,Eland'orr,Omen,Aya,Yan,Aoi,Nakroth,4,Yorn,Elsu,Florentino,Roxie,R
BAC,GCT,1,11-August-2022,19:00,RPL2022Winter,Thailand,Yena,Sinestrea,Krixi,Violet,Thane,16:09,Xeniel,Laville,Liliana,Yan,Qi,Omen,Roxie,TheJoker,Tulen,1,Murad,Eland'orr,Elsu,Aya,B
BAC,GCT,1,11-August-2022,19:00,RPL2022Winter,Thailand,Skud,Nakroth,Tulen,Tel'Annas,Baldum,12:33,Lumburr,TheJoker,Krixi,Murad,Roxie,Aya,Hayate,Florentino,Tachi,2,Eland'orr,Keera,Elsu,Omen,R
BAC,GCT,2,11-August-2022,19:00,RPL2022Winter,Thailand,Xeniel,Volkath,Lorion,Capheny,Helen,16:16,Thane,Yorn,Iggy,Eland'orr,Veres,Omen,Aya,Skud,Florentino,3,Yan,Aoi,Liliana,Elsu,B
BAC,GCT,2,11-August-2022,19:00,RPL2022Winter,Thailand,Roxie,Zuka,Dirak,Laville,Veres,13:59,Omen,Thorne,Tulen,Aoi,Florentino,Aya,Hayate,Baldum,Nakroth,4,Yan,Eland'orr,Elsu,Liliana,R
BAC,GCT,2,11-August-2022,19:00,RPL2022Winter,Thailand,Omen,Eland'orr,Iggy,Hayate,Tachi,17:06,Arthur,Elsu,Illumia,Keera,Amily,Mina,Skud,Baldum,Wukong,5,Lumburr,TheJoker,Liliana,Aya,B
BRU,GCT,1,13-August-2022,18:00,RPL2022Winter,Thailand,Mina,Yan,Iggy,Violet,Xeniel,15:19,Baldum,Tel'Annas,Krixi,Eland'orr,Murad,Omen,Aya,Skud,Qi,1,Hayate,TheJoker,Roxie,Elsu,B
BRU,GCT,2,13-August-2022,18:00,RPL2022Winter,Thailand,Arthur,Zuka,Tulen,Slimz,Thane,20:36,Lumburr,Elsu,Iggy,Wukong,Riktor,Aya,Yan,Florentino,Keera,2,Skud,Yena,Roxie,Omen,R
BRU,GCT,2,13-August-2022,18:00,RPL2022Winter,Thailand,Qi,Aoi,Tulen,Laville,Thane,16:17,Lumburr,Elsu,Krixi,Nakroth,Skud,Aya,Omen,Yan,Zuka,3,Wukong,Eland'orr,Liliana,Roxie,B
BRU,GCT,1,13-August-2022,18:00,RPL2022Winter,Thailand,Murad,Aoi,Liliana,Thorne,Aya,17:13,Arthur,Capheny,Lorion,Yan,Florentino,Omen,Xeniel,Roxie,Maloch,4,Tachi,Hayate,TheJoker,Eland'orr,B
BRU,GCT,1,13-August-2022,18:00,RPL2022Winter,Thailand,Roxie,Volkath,Lorion,Hayate,Veres,18:26,Tachi,Thorne,Liliana,Keera,Zuka,Aya,Omen,Xeniel,Superman,5,Baldum,Wukong,TheJoker,Eland'orr,R
eA,TLN,1,14-August-2022,12:00,RPL2022Winter,Thailand,Zuka,Yan,Iggy,Elsu,Cresht,29:32,Thane,Slimz,Illumia,Skud,Murad,Omen,Roxie,Tulen,Nakroth,1,Lumburr,Qi,Xeniel,Aya,B
eA,TLN,1,14-August-2022,12:00,RPL2022Winter,Thailand,Qi,Eland'orr,Lorion,Hayate,Xeniel,12:05,WonderWoman,Capheny,Liliana,Zuka,Airi,Aya,Iggy,Alice,Keera,2,Sinestrea,Skud,Roxie,Omen,R
eA,TLN,1,14-August-2022,12:00,RPL2022Winter,Thailand,Yena,Nakroth,Liliana,Slimz,Helen,21:31,Baldum,Tulen,Elsu,Aoi,Riktor,Omen,Iggy,Qi,Krixi,3,Murad,Lumburr,Thane,Aya,B
GCT,KOG,1,4-September-2022,12:00,RPL2022Winter,Thailand,Kil'Groth,Zuka,Iggy,Capheny,Helen,12:59,Thane,Laville,Liliana,Eland'orr,Skud,Omen,Xeniel,Violet,Thorne,1,Qi,Florentino,Elsu,Aya,B
GCT,KOG,1,4-September-2022,12:00,RPL2022Winter,Thailand,Qi,Tulen,Elsu,Hayate,Lumburr,16:05,Xeniel,Slimz,Illumia,Aoi,Yena,Iggy,Aya,Florentino,Yan,2,Roxie,Skud,Eland'orr,Omen,R
GCT,KOG,1,4-September-2022,12:00,RPL2022Winter,Thailand,Roxie,Aoi,Krixi,Laville,Thane,13:07,Omen,TheJoker,Lorion,Yan,Qi,Aya,Iggy,Hayate,Baldum,3,Rourke,Keera,Xeniel,Eland'orr,R
BAC,PSG,1,4-September-2022,15:00,RPL2022Winter,Thailand,Zuka,Yan,Yue,Capheny,Thane,15:40,Helen,Slimz,Krixi,Rourke,Florentino,Omen,Roxie,Laville,Skud,1,Superman,Qi,Iggy,Aya,B
BAC,PSG,1,4-September-2022,15:00,RPL2022Winter,Thailand,Skud,Eland'orr,Krixi,Elsu,Lumburr,15:52,Baldum,Laville,Yue,Tulen,Qi,Omen,Thane,Illumia,Xeniel,2,Lorion,Liliana,Iggy,Aya,B
BAC,PSG,2,4-September-2022,15:00,RPL2022Winter,Thailand,Mina,Taara,Lorion,Yorn,Baldum,18:23,Zip,Celica,Annette,Aoi,Omen,Aya,Iggy,Yan,Lumburr,3,Liliana,Tulen,Helen,Florentino,R
BAC,PSG,1,4-September-2022,15:00,RPL2022Winter,Thailand,Roxie,Sinestrea,Tulen,Laville,Superman,18:13,Thane,Violet,Iggy,Zuka,Murad,Hayate,Xeniel,Eland'orr,Yan,4,Slimz,Thorne,Omen,Aya,B
TLN,BRU,1,4-September-2022,18:00,RPL2022Winter,Thailand,LuBu,Keera,Krixi,Capheny,Helen,18:53,Mina,Elsu,Liliana,Errol,Qi,Omen,Eland'orr,Aoi,Roxie,1,Skud,Florentino,Iggy,Aya,B
TLN,BRU,2,4-September-2022,18:00,RPL2022Winter,Thailand,Florentino,Nakroth,Iggy,Lindis,Thane,10:43,Xeniel,Capheny,Tulen,Yan,Ryoma,Aya,Krixi,TheJoker,Aoi,2,Elsu,Zuka,Eland'orr,Omen,R
TLN,BRU,1,4-September-2022,18:00,RPL2022Winter,Thailand,Qi,Yan,Liliana,Slimz,Skud,16:05,Roxie,Hayate,Krixi,Zuka,Murad,Aya,Iggy,Florentino,Skud,3,Annette,Tulen,Eland'orr,Omen,R
TLN,BRU,1,4-September-2022,18:00,RPL2022Winter,Thailand,Ryoma,Wukong,Mganga,Violet,Mina,13:10,Helen,Laville,Lorion,Eland'orr,Yena,Aya,Thane,Skud,TheJoker,4,Tulen,Baldum,Roxie,Omen,R
BGC,KOG,1,28-January-2023,12:00,RPL2023Summer,Thailand,Xeniel,Yan,Mganga,TheJoker,Helen,17:31,Maloch,Hayate,Krixi,Taara,Veres,Omen,Eland'orr,Skud,Qi,1,Florentino,Kahlii,Iggy,Aya,B,Bboss
BGC,KOG,1,28-January-2023,12:00,RPL2023Summer,Thailand,Skud,Tulen,Yue,Elsu,Thane,12:50,Enzo,Slimz,Illumia,Zuka,Qi,Xeniel,Iggy,Florentino,Cresht,2,Kahlii,Bonnie,Aya,Omen,R,Sharkz
BGC,KOG,1,28-January-2023,12:00,RPL2023Summer,Thailand,Zuka,Nakroth,Krixi,Violet,Murad,13:09,Lumburr,Capheny,Iggy,Skud,Ryoma,Xeniel,Aya,Helen,Thane,3,Taara,Florentino,Eland'orr,Omen,R,Acapae
eA,BAC,2,28-January-2023,15:00,RPL2023Summer,Thailand,Xeniel,Yan,Lorion,Slimz,Riktor,13:14,Veres,Hayate,Liliana,Tachi,Yena,Omen,Iggy,Eland'orr,Florentino,1,Ryoma,Capheny,Krixi,Aya,B,Kimsensei
eA,BAC,1,28-January-2023,15:00,RPL2023Summer,Thailand,Omen,Aoi,Tulen,Capheny,Baldum,19:25,Aya,Superman,Illumia,Taara,Qi,Elsu,Iggy,Florentino,Mina,2,Chaugnar,Helen,Arum,Nakroth,R,BASKUNG
eA,BAC,2,28-January-2023,15:00,RPL2023Summer,Thailand,Qi,Taara,Liliana,Elsu,Thane,11:30,Rouie,Violet,Krixi,WonderWoman,Ryoma,Omen,Xeniel,Eland'orr,Florentino,3,Tachi,Veres,Iggy,Aya,B,Moowan
eA,BAC,1,28-January-2023,15:00,RPL2023Summer,Thailand,Zuka,Skud,Kahlii,Celica,Zip,25:18,Annette,TheJoker,Yue,Yan,Riktor,Elsu,Iggy,Aoi,Omen,4,Zill,Violet,Nakroth,Aya,R,Ligky
eA,BAC,2,28-January-2023,15:00,RPL2023Summer,Thailand,Yena,Nakroth,Mganga,Laville,Helen,14:13,Maloch,Elsu,Bonnie,Zuka,LuBu,Omen,Celica,Kahlii,Florentino,5,Eland'orr,Ryoma,Iggy,Aya,B,AlmondP
TLN,BRU,1,28-January-2023,18:00,RPL2023Summer,Thailand,Yena,Aoi,Liliana,Celica,Zip,17:49,Lumburr,Capheny,Krixi,Zuka,Taara,Omen,Iggy,Florentino,Skud,1,Tachi,WonderWoman,Xeniel,Aya,B,Erez
TLN,BRU,1,28-January-2023,18:00,RPL2023Summer,Thailand,Ryoma,WonderWoman,Krixi,Hayate,Baldum,11:59,Xeniel,Elsu,Liliana,Yan,Qi,Aya,Iggy,TheJoker,Celica,2,Nakroth,Zuka,Eland'orr,Omen,R,Erez
TLN,BRU,2,28-January-2023,18:00,RPL2023Summer,Thailand,Florentino,Taara,Zata,Slimz,Rouie,19:25,Zip,Celica,Tulen,Sinestrea,Omen,Aya,Iggy,Eland'orr,Nakroth,3,Yan,Zuka,Mina,Capheny,R,TheWorlds
TLN,BRU,1,28-January-2023,18:00,RPL2023Summer,Thailand,Roxie,Maloch,Yue,Capheny,Helen,11:30,Baldum,TheJoker,Mganga,Murad,Skud,Aya,Iggy,Aoi,Nakroth,4,Veres,Tachi,Xeniel,Omen,R,Erez
eA,ETFP,2,29-January-2023,12:00,RPL2023Summer,Thailand,Qi,Taara,Iggy,TheJoker,Baldum,13:03,Thane,Elsu,Tulen,Aoi,Florentino,Omen,Xeniel,Violet,Hayate,1,Zuka,Nakroth,Eland'orr,Aya,B,Negan
eA,ETFP,1,29-January-2023,12:00,RPL2023Summer,Thailand,Yan,WonderWoman,Annette,Capheny,Helen,11:37,Aya,Violet,Liliana,Butterfly,Ryoma,Xeniel,TheJoker,Eland'orr,Taara,2,Skud,Aoi,Omen,Tulen,R,Ligky
eA,ETFP,1,29-January-2023,12:00,RPL2023Summer,Thailand,Skud,Kriknak,Liliana,Violet,Zip,16:52,Toro,Celica,Iggy,Nakroth,Qi,Omen,Yan,Baldum,Cresht,3,Tulen,Zuka,Aoi,Aya,B,Ligky
eA,ETFP,1,29-January-2023,12:00,RPL2023Summer,Thailand,Florentino,Aoi,Yue,Elsu,Xeniel,17:03,Helen,Capheny,Annette,Zill,Yan,Eland'orr,Mina,Zuka,Keera,4,Hayate,Celica,Omen,Aya,B,BASKUNG
BAC,VCF,2,29-January-2023,15:00,RPL2023Summer,Thailand,Qi,Aoi,Aya,Amily,Superman,17:53,Arum,Capheny,Krixi,Eland'orr,Ryoma,Nakroth,Omen,Helen,Thane,1,Elsu,TheJoker,Xeniel,Iggy,B,SRY
BAC,VCF,1,29-January-2023,15:00,RPL2023Summer,Thailand,Ryoma,Tachi,Tulen,Hayate,Veres,16:14,Xeniel,TheJoker,Lorion,Aoi,Florentino,Aya,Elsu,Yan,Liliana,2,Iggy,Yue,Capheny,Eland'orr,R,Kimsensei
BAC,VCF,1,29-January-2023,15:00,RPL2023Summer,Thailand,Florentino,WonderWoman,Krixi,Elsu,Rouie,20:15,Superman,Slimz,Bonnie,Taara,Murad,Aya,Nakroth,Yue,Tachi,3,Zata,Omen,Iggy,Xeniel,B,Moowan
BAC,VCF,1,29-January-2023,15:00,RPL2023Summer,Thailand,Yena,Nakroth,Illumia,Violet,Zip,17:39,Baldum,Elsu,Yue,WonderWoman,Omen,Aya,Iggy,Krixi,Kriknak,4,Zuka,Sinestrea,Capheny,Xeniel,R,Moowan
PSG,BRU,2,29-January-2023,18:00,RPL2023Summer,Thailand,Riktor,Sinestrea,Iggy,Violet,Thane,22:58,Zip,Hayate,Tulen,Zuka,Taara,Mganga,Nakroth,Aoi,Omen,1,Florentino,Eland'orr,Xeniel,Aya,B,TheWorlds
PSG,BRU,2,29-January-2023,18:00,RPL2023Summer,Thailand,Florentino,Aoi,Mganga,TheJoker,Baldum,18:15,Xeniel,Violet,Annette,Yan,Yena,Aya,Iggy,Eland'orr,Maloch,2,Ryoma,Helen,Tulen,Omen,R,TheWorlds
PSG,BRU,2,29-January-2023,18:00,RPL2023Summer,Thailand,Qi,Nakroth,TheFlash,Capheny,Helen,15:43,Rouie,Celica,Liliana,Aoi,Omen,Aya,Tulen,Mganga,Zata,3,Taara,Zuka,Zip,Xeniel,R,TheWorlds
BGC,VCF,2,2-February-2023,16:00,RPL2023Summer,Thailand,Murad,WonderWoman,Tulen,Elsu,Thane,18:06,Helen,Slimz,Lorion,Zephys,Taara,Omen,Aya,Liliana,Mganga,1,Baldum,Florentino,Xeniel,Iggy,B,Deboom
BGC,VCF,2,2-February-2023,16:00,RPL2023Summer,Thailand,Yan,Skud,Illumia,Violet,Baldum,15:49,Chaugnar,Elsu,Iggy,Zuka,Murad,Xeniel,Aya,Qi,Florentino,2,Kahlii,Krixi,Eland'orr,Omen,R,QQ
BGC,VCF,2,2-February-2023,16:00,RPL2023Summer,Thailand,Florentino,Taara,Dirak,TheJoker,Cresht,21:58,Zip,Violet,Tulen,Eland'orr,Ryoma,Omen,Aya,Mganga,Illumia,3,Butterfly,Krixi,Iggy,Xeniel,B,SRY
ETFP,KOG,2,2-February-2023,19:00,RPL2023Summer,Thailand,Yan,WonderWoman,Illumia,TheJoker,Xeniel,10:21,Veres,Hayate,Liliana,Zuka,Skud,Eland'orr,Omen,Aoi,Elsu,1,Qi,Florentino,Iggy,Aya,B,Mrsunz
ETFP,KOG,2,2-February-2023,19:00,RPL2023Summer,Thailand,Florentino,Aoi,Tulen,Hayate,Arthur,17:55,Thane,Slimz,Iggy,WonderWoman,Qi,TheJoker,Xeniel,Elsu,Eland'orr,2,Cresht,Chaugnar,Aya,Omen,R,Cinderella
ETFP,KOG,1,2-February-2023,19:00,RPL2023Summer,Thailand,Omen,Nakroth,Krixi,Elsu,Thane,12:24,Lumburr,Laville,Yue,Kriknak,Yena,Xeniel,TheJoker,Florentino,Mina,3,Kahlii,Liliana,Aya,Iggy,R,BUKmai
ETFP,KOG,2,2-February-2023,19:00,RPL2023Summer,Thailand,Ryoma,Keera,Liliana,Violet,Zip,16:49,Maloch,TheJoker,Krixi,Yan,Taara,Omen,Nakroth,Aoi,Eland'orr,4,Qi,Skud,Iggy,Aya,B,Cinderella
BGC,PSG,2,3-February-2023,16:00,RPL2023Summer,Thailand,Ryoma,Keera,Iggy,Capheny,Helen,16:52,Zip,Elsu,Tulen,Aoi,Florentino,Omen,Mganga,Celica,Murad,1,Eland'orr,Nakroth,Aya,Xeniel,B,FirstOne
BGC,PSG,2,3-February-2023,16:00,RPL2023Summer,Thailand,Skud,Aoi,Krixi,TheJoker,Lumburr,20:25,Thane,Violet,Iggy,WonderWoman,Qi,Omen,Mganga,Laville,Zuka,2,Nakroth,Eland'orr,Aya,Xeniel,B,FirstOne
BGC,PSG,2,3-February-2023,16:00,RPL2023Summer,Thailand,Yena,WonderWoman,Lorion,Hayate,Maloch,17:29,Helen,Celica,Mganga,Kriknak,Murad,Xeniel,Aya,Keera,Sinestrea,3,Yan,Yorn,Eland'orr,Omen,R,TeeNoise
eA,KOG,1,3-February-2023,19:00,RPL2023Summer,Thailand,Yena,WonderWoman,Annette,Elsu,Rouie,21:26,Lumburr,Slimz,Liliana,Zuka,Superman,Omen,Aya,Florentino,Nakroth,1,Chaugnar,Eland'orr,Helen,Iggy,B,Ligky
eA,KOG,1,3-February-2023,19:00,RPL2023Summer,Thailand,Florentino,Taara,Yue,Hayate,Xeniel,16:32,Veres,TheJoker,Krixi,Aoi,Airi,Elsu,Iggy,Eland'orr,Murad,2,Skud,Yan,Aya,Omen,R,MOOP
eA,KOG,1,3-February-2023,19:00,RPL2023Summer,Thailand,Omen,Aoi,Krixi,Celica,Zip,16:41,Maloch,Capheny,Iggy,Taara,Allain,Florentino,Mina,Yan,Yena,3,Sinestrea,Nakroth,TheJoker,Aya,B,Ligky
PSG,ETFP,1,4-February-2023,12:00,RPL2023Summer,Thailand,Omen,Tulen,Mganga,Capheny,Helen,16:51,Baldum,TheJoker,Dirak,Aoi,Qi,Iggy,Yue,Florentino,Bonnie,1,Taara,Skud,Celica,Aya,B,FirstOne
PSG,ETFP,1,4-February-2023,12:00,RPL2023Summer,Thailand,Riktor,Eland'orr,Krixi,Violet,Xeniel,17:25,Veres,Hayate,Liliana,WonderWoman,Ryoma,Omen,Tulen,Yue,Thane,2,TheJoker,Qi,Iggy,Aya,B,NorNun
PSG,ETFP,2,4-February-2023,12:00,RPL2023Summer,Thailand,Murad,WonderWoman,Kahlii,TheJoker,Thane,14:32,Zip,Celica,Tulen,Taara,Skud,Omen,Elsu,Zill,Keera,3,Sinestrea,Florentino,Iggy,Aya,B,Happybibi
PSG,ETFP,1,4-February-2023,12:00,RPL2023Summer,Thailand,Skud,Sinestrea,Yue,Celica,Zip,19:05,Thane,Slimz,Kahlii,Yan,Zuka,Elsu,Omen,Violet,Yorn,4,Nakroth,Aoi,Iggy,Aya,B,NorNun
BRU,VCF,1,4-February-2023,15:00,RPL2023Summer,Thailand,Superman,Aoi,Jinnar,Mina,Aya,13:51,Baldum,Capheny,Krixi,Zuka,Florentino,Omen,Eland'orr,Arum,Tulen,1,Murad,Ryoma,Xeniel,Iggy,B,KSSA
BRU,VCF,1,4-February-2023,15:00,RPL2023Summer,Thailand,Yena,LuBu,Tulen,Capheny,Rouie,17:32,Superman,Violet,Iggy,Zill,Omen,Aya,Elsu,TheJoker,Celica,2,WonderWoman,Zata,Zuka,Florentino,R,TheWorlds
BRU,VCF,1,4-February-2023,15:00,RPL2023Summer,Thailand,Skud,Keera,Annette,Celica,Zip,14:16,Xeniel,TheJoker,Yue,Sinestrea,Murad,Aya,Elsu,Lumburr,Maloch,3,Eland'orr,Florentino,Iggy,Omen,R,TheWorlds
TLN,BAC,2,4-February-2023,18:00,RPL2023Summer,Thailand,Qi,Zill,Iggy,Capheny,Xeniel,17:20,Veres,Violet,Krixi,Wukong,Ryoma,Omen,Aya,Taara,Eland'orr,1,Riktor,Yue,Aoi,Nakroth,B,MarkKy
